대학 입학 구분,진로 선택 및 취업준비 프로그램 참여 횟수,GPA,학자금대출 금액,휴학 횟수,석사/박사 재학여부
1,3,84.44,0,0,0
1,1,93.33,0,0,0
1,4,73.33,500,0,0
1,0,73.33,0,0,0
1,0,88.89,0,0,0
1,1,71.11,0,0,0
1,0,88.89,0,0,0
1,2,77.78,600,0,0
1,1,51.11,0,1,0
2,1,84.44,0,0,0
1,4,73.33,0,0,0
1,0,88.89,0,0,0
1,8,82.22,0,0,0
1,0,66.67,0,1,0
1,5,91.11,350,0,0
1,5,84.44,0,1,0
1,0,66.67,200,0,0
1,0,82.22,0,1,0
1,1,91.11,0,0,0
1,1,75.56,0,0,0
1,2,86.67,0,1,0
1,1,84.44,0,0,0
1,8,77.78,0,0,0
1,5,66.67,0,0,0
1,3,51.11,0,0,0
1,1,86.67,750,0,0
1,2,84.44,0,0,0
1,0,82.22,0,0,0
1,0,91.11,0,0,0
1,0,68.89,0,1,0
1,2,66.67,0,0,0
2,7,84.44,0,0,0
1,0,88.89,0,0,0
1,0,77.78,0,0,0
1,0,82.22,2500,4,0
1,3,84.44,1400,0,0
1,4,77.78,0,0,0
1,0,77.78,0,0,0
1,3,88.89,0,0,0
1,0,68.89,0,0,0
1,8,95.56,0,1,0
1,5,88.89,0,1,0
1,2,84.44,0,0,0
1,2,84.44,400,0,0
1,4,93.33,0,0,0
1,2,91.11,0,0,0
1,1,97.78,0,1,0
1,2,80,1700,3,0
1,1,77.78,0,0,0
1,8,84.44,800,0,0
1,3,86.67,0,0,0
1,2,75.56,1000,1,0
1,7,80,0,0,0
1,1,93.33,0,0,0
1,6,84.44,0,0,0
1,5,86.67,0,0,0
1,2,73.33,700,0,0
1,8,95.56,0,0,0
1,2,84.44,0,0,0
1,2,71.11,0,0,0
1,1,84.44,0,0,0
1,0,82.22,0,0,0
1,2,95.56,0,0,0
1,0,77.78,0,0,0
1,4,93.33,0,0,0
1,1,80,0,0,0
1,4,77.78,0,0,0
1,5,82.22,0,0,0
1,0,88.89,0,2,0
1,0,93.33,1200,0,0
1,6,88.89,0,1,0
1,1,77.78,0,0,0
2,0,88.89,0,0,0
1,6,91.11,400,2,0
1,0,93.33,0,0,0
1,0,84.44,100,0,0
1,0,97.78,0,0,0
1,0,86.67,0,0,0
1,1,88.89,0,0,0
1,4,77.78,0,1,0
1,5,77.78,0,0,0
1,2,95.56,100,0,0
1,0,77.78,0,0,0
1,2,71.11,0,0,0
1,3,88.89,0,0,0
1,0,66.67,0,1,0
1,3,77.78,0,0,0
1,4,66.67,400,0,0
1,0,66.67,0,0,0
1,3,82.22,2300,0,0
1,2,84.44,1000,0,0
1,1,84.44,0,0,0
1,8,97.78,0,0,0
1,4,88.89,0,0,0
1,0,60,3000,0,0
1,2,62.22,1200,1,0
1,0,77.78,1000,1,0
1,0,97.78,0,0,1
1,1,75.56,0,0,0
1,0,82.22,0,0,0
1,6,97.78,150,0,0
1,1,73.33,0,1,0
1,6,86.67,1000,0,0
2,0,97.78,2000,0,0
1,8,77.78,0,1,0
1,0,91.11,0,0,0
1,4,93.33,0,0,0
1,5,84.44,0,0,0
1,2,55.56,0,0,0
1,0,73.33,0,0,0
1,1,44.44,0,0,0
1,3,95.56,0,0,0
1,3,88.89,0,1,0
1,0,93.33,0,0,0
1,2,80,0,0,0
1,4,84.44,0,0,0
1,7,95.56,1000,0,0
1,6,77.78,0,0,0
1,3,75.56,0,1,0
1,4,93.33,0,0,0
1,7,88.89,0,0,0
1,0,71.11,0,1,0
1,4,73.33,0,1,0
1,5,82.22,700,0,0
1,2,44.44,0,0,0
1,0,82.22,0,0,0
1,0,88.89,0,0,0
1,4,91.11,0,0,0
1,1,77.78,0,0,0
1,0,77.78,800,0,0
1,2,95.56,0,0,0
1,7,95.56,0,0,0
1,6,86.67,0,0,0
1,0,77.78,0,0,0
1,4,88.89,370,0,0
1,0,75.56,0,0,0
1,3,66.67,0,0,0
1,0,93.33,0,0,0
1,4,66.67,0,0,0
1,4,71.11,0,1,0
1,0,91.11,0,0,0
1,0,66.67,0,0,0
1,3,44.44,4000,1,0
1,5,84.44,0,0,0
1,2,84.44,0,0,0
1,8,66.67,0,0,0
1,0,80,450,1,0
1,0,88.89,0,0,0
1,3,84.44,0,0,0
1,5,84.44,0,1,0
1,5,91.11,300,0,0
1,4,77.78,0,0,0
1,5,44.44,1200,0,0
1,0,66.67,1600,0,0
2,6,86.67,0,0,0
1,0,71.11,0,0,0
1,2,86.67,300,0,0
1,2,82.22,300,1,0
1,6,80,2000,1,0
1,0,71.11,0,1,0
1,0,88.89,600,0,0
1,5,95.56,0,0,0
1,2,73.33,200,0,0
1,2,66.67,300,0,0
1,0,82.22,0,1,0
1,4,84.44,0,0,0
1,6,66.67,0,0,0
1,6,77.78,1300,0,0
1,4,97.78,0,1,0
1,0,93.33,0,0,0
1,2,88.89,0,0,0
1,0,71.11,0,1,0
1,6,77.78,0,0,0
1,6,82.22,850,0,0
1,4,84.44,2000,1,0
1,4,97.78,400,0,0
1,2,88.89,1200,0,0
1,5,77.78,1400,1,0
1,4,91.11,0,0,0
1,0,71.11,1000,0,0
1,7,88.89,0,0,0
1,4,95.56,0,0,0
1,1,82.22,0,1,0
1,0,75.56,0,0,0
2,1,71.11,1200,0,0
1,4,88.89,0,0,0
1,3,68.89,0,0,0
1,0,88.89,0,0,0
1,0,77.78,0,0,0
1,1,77.78,0,0,0
1,3,88.89,0,0,0
1,2,77.78,0,1,0
1,0,62.22,2000,0,0
1,4,71.11,2000,0,0
1,0,68.89,2300,0,0
1,3,86.67,0,0,0
1,0,95.56,0,1,0
1,0,95.56,440,1,0
1,1,93.33,0,0,0
1,6,84.44,0,0,0
1,0,80,0,0,0
1,0,95.56,0,0,0
2,5,95.56,200,0,1
1,4,88.89,0,1,0
1,4,84.44,0,1,0
1,6,84.44,0,0,0
1,8,84.44,0,0,0
1,0,46.67,1300,0,0
1,6,77.78,0,0,0
1,2,64.44,0,0,0
1,7,88.89,0,0,0
1,1,95.56,0,0,0
2,4,91.11,500,0,0
2,1,68.89,0,0,0
1,5,84.44,1600,1,0
1,3,95.56,200,1,0
1,4,91.11,1700,1,0
1,1,100,70,0,0
1,1,77.78,0,0,0
1,4,77.78,1200,0,0
1,2,55.56,0,0,0
1,4,66.67,900,0,0
1,3,84.44,600,2,0
1,5,93.33,0,0,0
1,2,62.22,0,0,0
1,4,91.11,0,0,0
1,2,95.56,380,0,0
1,0,82.22,0,0,0
1,2,77.78,800,0,0
1,5,80,0,0,0
1,5,84.44,0,0,0
1,3,77.78,2500,1,0
1,6,91.11,0,0,0
1,2,73.33,0,0,0
1,5,66.67,0,0,0
1,4,71.11,0,0,0
1,1,84.44,0,0,0
1,6,66.67,0,0,0
1,8,80,300,3,0
1,6,75.56,0,0,0
1,4,75.56,1200,0,0
1,3,55.56,1000,0,0
1,1,82.22,0,0,0
1,8,88.89,330,1,0
1,0,84.44,0,0,0
1,0,95.56,0,1,0
1,3,97.78,0,0,0
1,2,75.56,0,0,0
1,3,80,0,1,0
1,6,84.44,300,1,0
1,2,66.67,1000,1,0
1,1,62.22,0,1,0
1,4,77.78,0,0,0
1,1,66.67,0,0,0
1,0,88.89,0,0,0
1,3,91.11,0,0,0
1,1,77.78,0,0,0
1,1,84.44,0,0,0
1,6,88.89,900,0,0
1,5,73.33,0,0,0
1,5,66.67,0,1,0
1,0,86.67,0,0,0
1,0,68.89,0,1,0
1,1,62.22,0,0,0
1,7,88.89,0,0,0
1,5,68.89,0,0,0
1,8,84.44,800,1,0
2,1,71.11,0,0,0
2,2,88.89,0,0,0
1,0,80,0,0,0
1,6,73.33,0,2,0
1,4,93.33,600,0,0
1,0,84.44,0,0,0
1,6,73.33,800,0,0
1,6,84.44,0,0,0
1,4,88.89,0,0,0
1,1,66.67,1500,1,0
1,1,84.44,0,0,0
1,6,77.78,0,0,0
1,3,86.67,0,0,0
1,6,93.33,0,2,0
1,1,77.78,0,0,0
1,0,91.11,0,0,0
1,8,77.78,300,0,0
1,5,68.89,0,0,0
1,0,80,0,0,0
1,0,77.78,1000,0,0
1,0,82.22,1900,0,0
1,0,64.44,400,1,0
1,2,86.67,0,2,0
1,4,66.67,0,0,0
1,0,93.33,0,0,0
1,0,84.44,0,0,0
1,4,82.22,0,0,0
1,5,93.33,300,0,0
1,2,95.56,0,0,0
1,0,66.67,0,0,0
1,0,77.78,0,0,0
1,0,93.33,0,1,0
1,0,77.78,300,0,0
1,6,95.56,0,0,0
1,5,77.78,0,0,0
1,4,91.11,0,0,0
1,0,97.78,0,0,0
1,0,86.67,0,1,0
1,0,82.22,0,0,0
1,1,66.67,0,0,0
1,0,66.67,0,0,0
1,4,95.56,0,0,0
1,6,88.89,300,0,0
1,8,88.89,900,0,0
1,1,64.44,1400,0,0
1,6,91.11,0,2,0
1,1,80,0,0,0
1,5,68.89,1300,1,0
1,0,62.22,0,0,0
2,0,77.78,0,0,0
1,1,100,0,0,0
1,7,77.78,0,0,0
1,6,77.78,0,0,0
1,0,84.44,1000,1,0
1,0,71.11,0,0,0
1,0,71.11,1600,1,0
1,2,91.11,0,1,0
1,3,88.89,0,0,0
1,4,91.11,800,0,0
1,0,93.33,0,0,0
1,0,93.33,0,0,0
1,3,93.33,700,1,0
1,0,77.78,1300,0,0
1,2,84.44,0,0,0
1,4,88.89,0,0,0
1,4,84.44,0,0,0
1,8,82.22,0,0,0
1,4,84.44,1700,1,0
1,1,88.89,800,0,0
1,0,84.44,900,0,0
1,0,93.33,0,0,0
1,2,86.67,40,0,0
1,5,80,1000,1,0
1,1,66.67,800,0,0
1,2,95.56,0,1,0
1,1,75.56,0,1,0
1,0,82.22,0,0,0
1,7,88.89,0,1,0
1,3,88.89,200,0,0
1,0,66.67,2700,1,0
1,4,64.44,800,0,0
1,0,100,0,0,0
1,0,100,0,0,0
1,1,77.78,0,0,0
1,0,77.78,0,1,0
1,2,66.67,0,1,0
1,5,66.67,0,0,0
1,2,93.33,0,0,0
1,1,77.78,0,0,0
1,5,86.67,400,1,0
1,0,82.22,0,0,0
1,3,95.56,0,1,0
1,3,66.67,0,1,0
1,2,93.33,200,0,0
1,3,66.67,0,0,0
1,0,73.33,0,2,0
1,1,44.44,1200,0,0
1,0,84.44,0,1,0
1,0,91.11,0,0,0
1,0,95.56,0,0,0
1,0,71.11,0,0,0
1,0,88.89,0,1,0
1,3,93.33,0,0,0
1,2,75.56,0,0,0
1,0,75.56,0,0,0
1,2,84.44,1440,0,0
1,3,95.56,0,0,0
1,3,82.22,0,1,0
1,1,66.67,0,1,0
1,3,66.67,500,1,0
1,1,84.44,0,1,0
1,0,68.89,1200,0,0
1,4,84.44,0,0,0
1,2,84.44,0,0,0
1,8,82.22,0,0,0
1,0,84.44,0,2,0
1,6,84.44,0,1,0
1,0,77.78,0,1,0
1,7,77.78,0,0,0
1,0,88.89,0,1,0
1,2,77.78,0,1,0
1,1,86.67,300,0,0
1,0,82.22,0,1,0
1,5,97.78,0,1,0
1,8,66.67,0,0,0
1,1,82.22,0,0,0
1,2,71.11,280,0,0
1,5,84.44,0,0,0
2,0,84.44,1000,0,0
1,0,88.89,1900,0,0
1,5,84.44,0,0,0
1,8,84.44,500,1,0
2,3,95.56,0,0,0
1,3,84.44,0,0,0
1,4,97.78,900,1,0
1,0,84.44,400,0,0
1,4,64.44,0,0,0
1,3,66.67,0,0,0
1,8,84.44,1000,0,0
1,2,86.67,0,0,0
1,0,64.44,0,0,0
1,4,66.67,300,0,0
1,4,95.56,0,0,0
1,0,66.67,0,1,0
1,5,93.33,0,0,0
1,3,84.44,600,1,0
1,6,66.67,0,0,0
1,7,55.56,0,0,0
1,0,77.78,0,0,0
2,0,71.11,0,0,0
1,0,77.78,0,0,0
1,0,84.44,0,0,0
1,0,82.22,0,0,0
1,5,86.67,0,0,0
1,2,91.11,0,0,0
1,4,73.33,0,0,1
1,0,77.78,0,0,0
1,6,93.33,0,0,0
1,5,86.67,2000,1,0
1,2,88.89,0,0,0
1,2,73.33,0,0,0
1,3,80,0,0,0
1,1,75.56,0,0,0
1,0,66.67,0,0,0
1,8,84.44,0,0,0
1,7,82.22,0,0,0
1,4,66.67,0,0,0
1,0,100,0,0,0
1,5,95.56,0,1,0
1,1,93.33,0,0,0
2,2,88.89,650,1,0
1,2,64.44,0,0,0
1,0,66.67,0,0,0
1,4,82.22,0,0,0
1,7,82.22,0,1,0
1,6,91.11,0,0,0
1,0,73.33,900,3,0
1,0,55.56,0,1,0
1,1,68.89,0,0,0
1,7,75.56,600,0,0
1,0,75.56,120,0,0
1,0,91.11,0,0,0
1,3,86.67,500,0,0
1,0,64.44,0,0,0
1,4,73.33,0,0,0
1,7,84.44,0,0,0
1,0,66.67,0,1,0
1,6,84.44,0,0,0
1,0,73.33,900,1,0
1,0,80,0,0,0
1,2,77.78,0,0,0
1,0,82.22,0,1,0
1,4,91.11,0,1,0
1,0,84.44,0,1,0
1,3,91.11,0,0,0
1,3,88.89,0,1,0
1,4,97.78,900,0,0
1,1,66.67,0,0,0
1,5,80,500,1,0
1,6,80,800,0,0
1,0,93.33,2000,1,0
1,4,64.44,0,0,0
1,3,80,0,0,0
1,0,55.56,0,0,0
1,4,93.33,0,0,0
1,3,93.33,0,1,0
1,0,88.89,0,0,0
1,5,77.78,0,0,0
1,6,71.11,0,0,0
1,3,86.67,0,0,0
1,8,71.11,350,1,0
1,1,66.67,0,0,0
1,8,93.33,1000,0,0
1,8,73.33,0,0,0
1,5,88.89,0,1,0
1,2,73.33,0,0,0
1,8,73.33,1000,0,0
1,5,71.11,500,0,0
1,8,84.44,0,1,0
1,1,64.44,0,0,0
1,5,88.89,900,1,0
1,7,80,600,0,0
1,1,66.67,1000,0,0
1,3,77.78,0,0,0
1,2,93.33,0,0,0
1,5,84.44,0,0,0
1,6,84.44,0,0,0
1,2,88.89,0,2,0
1,0,66.67,0,0,0
1,4,84.44,0,0,0
1,4,88.89,0,1,0
1,0,66.67,0,0,0
1,0,93.33,0,0,0
1,0,84.44,0,1,0
1,0,91.11,0,0,0
1,0,91.11,0,0,0
1,0,77.78,0,0,0
1,0,66.67,0,0,0
2,1,75.56,0,0,0
1,3,80,0,0,0
1,3,91.11,0,0,0
1,3,80,0,0,0
1,7,71.11,2100,1,0
1,2,82.22,0,0,0
2,0,86.67,0,0,0
1,5,84.44,0,0,0
1,0,95.56,3000,0,0
1,0,97.78,0,0,1
1,6,95.56,0,0,0
1,2,44.44,600,0,0
1,5,97.78,150,0,1
1,3,82.22,0,0,0
1,1,71.11,0,0,0
1,2,95.56,0,0,0
1,0,93.33,0,0,0
1,5,77.78,2000,0,0
1,2,97.78,0,0,0
1,3,100,0,0,0
1,4,88.89,0,0,0
1,5,77.78,600,0,0
1,2,91.11,1000,0,0
1,1,88.89,0,0,0
1,1,82.22,0,0,0
1,0,77.78,0,0,0
1,7,77.78,0,0,0
1,0,95.56,0,1,0
1,5,44.44,0,0,0
1,0,86.67,0,0,0
1,0,97.78,0,0,0
1,0,82.22,0,0,0
1,6,91.11,0,0,0
1,3,86.67,200,0,0
1,1,88.89,0,0,0
1,6,77.78,0,0,0
1,6,77.78,0,0,0
1,2,91.11,0,0,0
1,3,73.33,0,0,0
1,0,91.11,0,0,0
1,0,80,0,0,0
1,0,93.33,0,2,0
1,8,95.56,0,0,0
1,0,77.78,0,0,0
1,1,71.11,0,0,0
1,4,75.56,0,0,0
1,0,82.22,0,0,0
1,0,84.44,1100,0,0
1,2,84.44,1000,0,0
1,1,86.67,0,0,0
1,0,75.56,0,0,0
1,0,84.44,0,0,0
1,1,91.11,0,0,0
1,0,77.78,0,1,0
1,0,86.67,0,0,0
1,6,86.67,0,0,0
1,5,82.22,0,0,0
2,0,66.67,1000,0,0
1,2,77.78,0,0,0
1,3,95.56,0,0,0
1,2,93.33,0,1,0
2,3,95.56,0,0,0
1,0,95.56,0,0,0
1,3,84.44,0,2,0
2,0,91.11,0,0,0
1,0,77.78,0,1,0
1,5,71.11,0,0,0
1,1,73.33,0,0,0
1,0,91.11,0,1,0
2,0,97.78,0,0,0
1,0,84.44,0,0,0
2,0,88.89,0,0,0
1,1,93.33,0,0,0
1,1,77.78,0,0,0
1,2,80,0,0,0
1,0,84.44,0,0,0
1,2,91.11,0,0,0
2,0,84.44,0,0,0
1,0,93.33,0,0,0
1,0,73.33,0,0,0
1,3,84.44,0,0,0
1,0,88.89,0,1,0
2,1,84.44,0,0,0
1,3,100,0,1,0
1,0,75.56,0,0,0
1,0,86.67,0,0,0
1,0,88.89,0,0,0
1,0,66.67,165,1,0
1,0,88.89,0,0,0
1,3,77.78,1200,0,0
1,4,80,0,0,0
1,1,95.56,0,0,0
1,2,84.44,0,0,0
1,0,77.78,0,0,0
1,1,95.56,0,0,0
1,3,84.44,0,0,0
1,5,84.44,1300,0,0
1,0,93.33,0,0,0
1,2,60,0,2,0
1,0,66.67,0,1,0
1,4,55.56,300,0,0
1,6,66.67,0,0,0
1,6,66.67,0,0,0
1,5,77.78,0,0,0
1,4,77.78,600,0,0
1,4,84.44,800,0,0
1,0,88.89,0,0,0
1,1,95.56,1000,0,0
1,2,62.22,0,0,0
1,3,91.11,900,0,0
1,3,82.22,0,1,0
1,2,80,0,0,0
1,6,26.67,0,0,0
1,0,84.44,700,0,0
1,4,80,0,0,0
1,3,88.89,0,0,0
1,3,51.11,0,0,0
1,2,80,0,0,0
1,5,75.56,900,0,0
1,5,80,0,0,0
1,5,84.44,1200,0,0
1,2,77.78,900,0,0
1,6,95.56,0,0,0
1,1,75.56,0,0,0
1,8,84.44,0,0,0
1,2,66.67,400,0,0
1,3,88.89,0,0,0
1,3,88.89,0,0,0
1,0,93.33,2000,0,0
1,1,82.22,300,0,0
1,3,91.11,0,0,0
1,5,84.44,1000,0,0
1,0,73.33,0,0,0
1,0,77.78,250,0,0
1,0,84.44,280,0,0
1,5,84.44,0,0,0
1,6,84.44,0,0,0
1,5,68.89,0,0,0
2,0,95.56,0,0,0
1,1,84.44,0,0,0
1,0,84.44,0,0,0
1,0,84.44,0,0,0
2,1,88.89,0,0,0
2,1,97.78,0,0,0
2,1,88.89,0,0,0
1,0,73.33,0,0,0
2,0,88.89,0,0,0
1,1,71.11,0,0,0
1,3,82.22,0,0,0
1,2,86.67,900,0,0
1,0,86.67,0,1,0
1,4,86.67,0,0,0
1,2,93.33,1500,0,0
1,2,100,0,0,0
1,8,82.22,1200,0,0
1,2,84.44,1500,0,0
1,4,84.44,2000,0,0
1,1,82.22,0,0,0
2,3,75.56,0,0,0
1,5,77.78,0,0,0
1,0,80,0,0,0
1,2,95.56,0,0,0
1,5,66.67,2100,1,0
1,6,88.89,0,0,0
1,4,66.67,0,0,0
1,3,64.44,2000,0,0
1,0,86.67,1000,0,0
1,2,82.22,0,0,0
1,6,71.11,0,0,0
1,0,86.67,0,0,0
1,0,88.89,0,1,0
1,0,80,0,0,0
2,0,97.78,0,0,0
1,6,91.11,0,0,0
1,4,84.44,0,0,0
1,2,86.67,0,0,0
1,7,91.11,1200,0,0
1,3,64.44,200,1,0
1,5,66.67,800,1,0
1,4,80,0,0,0
1,3,77.78,0,0,0
1,2,84.44,840,1,0
1,2,73.33,0,0,0
1,0,68.89,200,1,0
1,5,66.67,0,1,0
1,4,95.56,2000,1,0
1,3,55.56,0,0,0
1,5,93.33,0,0,0
1,2,91.11,0,0,0
1,2,71.11,0,1,0
1,3,84.44,0,0,0
1,0,66.67,0,0,0
1,0,82.22,0,1,0
1,3,95.56,0,0,0
1,3,93.33,0,1,0
1,2,86.67,0,0,0
1,0,82.22,0,0,0
1,4,84.44,0,1,0
1,1,80,0,0,0
1,5,84.44,0,0,0
1,1,88.89,0,0,0
1,0,88.89,0,0,0
1,4,44.44,700,0,0
1,3,95.56,0,0,0
1,1,80,0,0,0
1,2,95.56,0,0,0
1,3,95.56,0,0,0
1,4,88.89,0,0,0
1,6,95.56,0,0,0
1,2,66.67,0,0,0
1,2,66.67,0,1,0
1,3,60,960,1,0
1,4,77.78,0,0,0
1,6,77.78,900,0,0
1,6,71.11,0,0,0
1,0,77.78,1200,0,0
1,4,71.11,0,1,0
1,7,82.22,0,0,0
1,7,86.67,1000,0,0
1,1,51.11,0,0,0
1,0,84.44,0,0,0
1,5,66.67,350,0,0
1,0,71.11,0,0,0
1,4,80,0,0,0
1,7,75.56,0,0,1
1,1,75.56,0,0,0
1,0,73.33,2000,2,0
1,2,66.67,0,0,0
1,4,84.44,0,0,0
1,3,66.67,1200,0,0
1,5,68.89,2000,1,0
1,5,86.67,0,0,0
1,0,44.44,0,0,0
1,1,73.33,600,2,0
1,5,93.33,700,0,0
1,4,71.11,0,0,0
1,5,88.89,0,0,0
1,1,66.67,600,0,0
1,4,77.78,600,0,0
1,5,75.56,0,0,0
1,4,71.11,0,0,0
1,3,84.44,0,0,0
1,1,91.11,0,0,0
1,0,77.78,0,0,0
1,0,80,0,0,0
1,3,95.56,0,0,0
1,5,88.89,0,0,0
1,4,82.22,100,0,0
1,1,97.78,0,0,0
1,5,84.44,200,0,0
1,5,84.44,1800,0,0
1,5,66.67,0,0,0
1,5,95.56,0,0,0
1,7,82.22,0,0,0
1,8,86.67,0,0,0
1,7,68.89,370,1,0
1,7,88.89,0,0,0
1,5,80,0,0,0
1,1,66.67,300,0,0
1,0,84.44,0,0,0
1,6,95.56,0,0,0
1,8,80,0,0,0
2,6,93.33,0,0,0
1,3,95.56,400,0,0
1,7,86.67,2300,0,0
1,3,77.78,450,0,0
1,4,66.67,500,0,0
1,0,44.44,300,0,0
1,2,84.44,0,0,0
1,2,80,0,0,0
1,4,86.67,0,0,0
1,4,84.44,0,0,0
1,2,77.78,900,0,0
1,3,84.44,0,0,0
1,2,84.44,0,0,0
1,3,77.78,0,0,0
1,5,97.78,1500,0,0
1,4,73.33,0,1,0
1,3,55.56,320,0,0
1,6,91.11,0,0,0
1,3,66.67,0,1,0
1,1,86.67,0,0,0
1,7,88.89,0,0,0
1,6,84.44,0,0,0
1,5,95.56,0,0,0
1,2,71.11,0,0,0
1,5,62.22,0,1,0
1,4,66.67,0,1,0
1,1,86.67,0,0,0
1,6,77.78,1200,0,0
1,3,77.78,0,0,0
1,1,77.78,0,0,0
1,4,77.78,0,1,0
1,2,82.22,0,0,0
1,2,80,1500,0,0
1,6,73.33,0,0,0
1,0,77.78,0,0,0
1,0,75.56,0,0,0
1,2,82.22,0,0,0
1,0,80,600,1,0
1,2,88.89,0,1,0
1,0,100,0,0,0
1,0,93.33,0,0,0
1,4,77.78,1200,0,0
1,0,71.11,0,0,0
1,3,84.44,0,1,0
1,1,88.89,0,0,0
1,4,88.89,400,0,0
1,8,86.67,350,1,0
1,5,84.44,0,0,0
1,1,91.11,0,0,0
1,0,75.56,0,0,0
1,0,77.78,0,0,0
1,0,84.44,0,0,0
1,1,66.67,450,0,0
1,2,86.67,0,0,0
1,2,93.33,0,1,0
1,6,71.11,100,1,0
1,1,80,0,0,0
1,0,88.89,450,0,0
1,0,77.78,0,0,0
1,2,66.67,0,0,0
1,0,91.11,0,0,0
1,0,77.78,0,0,0
1,3,82.22,0,0,0
1,0,97.78,0,0,0
1,0,84.44,0,1,0
1,3,93.33,220,0,0
1,0,88.89,0,0,0
1,7,91.11,1600,1,0
1,0,62.22,0,0,0
1,6,84.44,0,0,0
1,0,84.44,440,1,0
1,3,84.44,800,1,0
1,6,71.11,0,0,0
1,2,84.44,0,0,0
1,4,97.78,0,1,0
1,1,88.89,0,0,0
1,0,84.44,0,0,0
1,6,71.11,1200,0,0
1,1,44.44,928,0,0
1,0,88.89,0,0,0
1,3,80,0,0,0
1,0,86.67,0,0,0
1,0,71.11,0,0,0
1,1,84.44,0,0,0
1,3,84.44,0,0,0
1,7,86.67,0,0,0
1,1,75.56,0,0,0
1,1,82.22,1000,0,0
1,0,73.33,0,0,0
1,1,84.44,0,1,0
1,0,84.44,0,0,0
1,0,71.11,0,0,0
1,6,71.11,0,1,0
1,0,93.33,1000,0,0
1,2,77.78,0,0,0
1,0,86.67,0,0,0
1,3,80,0,0,0
1,2,88.89,0,0,0
1,0,86.67,0,0,0
1,3,88.89,0,0,0
1,0,97.78,0,0,0
1,3,71.11,0,0,0
1,4,77.78,500,0,0
1,4,55.56,1000,0,0
1,8,93.33,0,0,0
1,5,66.67,0,0,0
1,0,93.33,420,1,0
1,6,84.44,2000,0,0
1,1,84.44,0,0,0
1,0,95.56,0,0,0
1,0,97.78,0,0,0
1,3,91.11,0,0,0
1,4,82.22,0,0,0
1,5,95.56,0,1,1
1,1,66.67,0,0,0
1,0,82.22,0,1,0
1,0,75.56,1200,0,0
1,3,84.44,0,0,0
1,1,84.44,0,2,0
1,3,80,0,0,0
1,2,88.89,0,0,0
1,0,97.78,0,0,0
1,0,95.56,0,0,0
1,2,84.44,0,0,0
1,1,88.89,300,0,0
1,0,84.44,0,0,0
1,1,88.89,0,0,0
1,0,66.67,0,1,0
1,4,86.67,0,0,0
1,8,88.89,0,0,0
2,2,73.33,0,0,1
2,1,88.89,300,0,0
1,2,82.22,0,0,0
1,2,66.67,0,0,0
1,2,68.89,80,0,0
1,1,93.33,500,0,0
1,0,84.44,0,0,0
1,0,66.67,0,0,0
1,4,82.22,0,0,0
1,0,66.67,0,0,0
1,4,95.56,0,0,0
1,3,91.11,0,0,0
1,2,84.44,0,0,0
1,0,77.78,0,0,0
1,4,80,0,0,0
1,0,60,900,0,0
1,0,88.89,0,0,0
1,0,84.44,0,0,0
1,7,93.33,0,0,0
1,3,86.67,0,0,0
1,6,88.89,340,0,0
1,5,77.78,0,0,0
1,1,71.11,0,0,0
1,0,86.67,1700,0,0
1,6,77.78,0,0,0
1,0,75.56,1200,0,0
1,2,84.44,0,0,0
1,0,80,0,0,0
1,0,84.44,0,0,0
1,5,86.67,700,1,0
1,5,77.78,0,0,0
1,1,93.33,0,0,0
1,1,93.33,0,0,0
1,2,80,2000,0,0
1,6,77.78,0,1,0
1,2,66.67,0,0,0
1,5,66.67,2000,0,0
1,3,80,180,0,0
1,3,82.22,0,0,0
1,4,88.89,0,0,0
1,2,77.78,1200,1,0
1,1,82.22,1000,0,0
1,2,68.89,400,0,0
1,2,91.11,300,1,0
2,0,95.56,0,0,0
1,0,66.67,0,0,0
1,1,88.89,0,1,0
1,2,84.44,0,0,0
1,0,66.67,500,0,0
1,4,77.78,0,0,0
1,8,77.78,0,0,0
1,1,84.44,500,0,0
1,2,66.67,0,0,0
1,3,84.44,0,0,0
1,0,82.22,1000,0,0
1,0,73.33,0,0,0
1,1,66.67,0,0,0
1,2,86.67,700,0,0
1,0,93.33,600,0,0
1,3,86.67,450,0,0
1,0,66.67,0,0,0
1,3,77.78,1500,0,0
1,3,55.56,1000,0,0
1,4,84.44,1200,0,0
1,3,88.89,0,0,0
1,3,66.67,900,0,0
1,6,88.89,1800,0,0
1,4,86.67,0,0,0
1,3,77.78,0,0,0
1,3,73.33,3000,0,0
1,6,77.78,900,0,0
2,4,71.11,1200,0,0
1,6,66.67,0,0,0
1,1,66.67,0,0,0
1,6,77.78,700,0,0
1,1,73.33,0,0,0
1,5,71.11,2000,0,0
1,2,82.22,1000,0,0
1,3,93.33,0,0,0
1,7,77.78,0,0,0
1,5,95.56,0,0,0
1,3,84.44,1500,0,0
1,2,77.78,1680,0,0
1,8,84.44,800,0,0
1,0,66.67,1000,0,0
1,1,82.22,0,0,0
1,7,86.67,0,0,0
2,1,73.33,1750,0,0
1,5,66.67,400,0,0
1,2,77.78,0,2,0
1,0,95.56,1100,0,0
1,5,77.78,0,0,0
1,2,82.22,0,0,0
1,8,77.78,0,0,0
1,2,82.22,0,0,0
1,2,80,0,0,0
1,4,66.67,0,0,0
1,2,88.89,1500,0,0
