본분교,국공사립,학위과정유형,주야간,전공계열,전공_소분류_코드,학교유형,학교소재지역,성별,연령,혼인여부 및 배우자 학력,아버지 학력,어머니 학력,부모님 소득,부모님 자산,가정의 경제적 지원,대학 입학 구분,진로 선택 및 취업준비 프로그램 참여 횟수,GPA,학자금대출 금액,휴학 횟수,석사/박사 재학여부,구직기간(통합),건강한정도,재학중 일자리 경험,일자리 횟수,시간총합,연수횟수,토익,토스등급,오픽점수,토플ibt,탭스,체류시간,취업여부
1,3,3,2,4,22,1,5,2,23,0,4,4,6,4,0,1,3,66.67,600,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0
1,3,3,2,4,22,1,5,2,24,0,7,7,8,6,0,1,4,97.78,0,0,0,0,5,1,3,0,0,990,0,0,0,0,0,1
1,3,3,1,4,22,1,10,2,24,0,4,4,1,1,0,1,0,22.22,300,0,0,10,1,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,22,1,14,2,46,0,3,3,2,2,0,1,3,97.78,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,22,1,2,1,25,0,4,3,8,6,0,1,4,86.67,0,0,0,26,5,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,4,22,1,6,2,21,0,6,4,6,5,50,1,3,97.78,0,0,0,0,3,2,0,0,0,450,0,0,0,0,0,0
1,3,3,1,4,22,1,13,1,26,0,3,4,5,3,0,1,0,95.56,300,0,0,7,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,23,1,9,1,27,0,6,2,5,4,80,1,4,97.78,600,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,4,23,1,9,1,25,0,4,4,5,3,40,1,0,84.44,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,23,1,9,2,21,0,6,4,4,2,0,1,3,93.33,300,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,5,1,4,23,1,8,1,27,0,6,5,5,4,0,1,1,88.89,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,23,1,8,1,25,0,6,5,6,4,0,1,6,86.67,400,0,0,9,3,1,3,0,0,0,0,0,0,0,0,1
1,3,5,1,4,23,1,8,2,24,0,4,4,5,3,0,1,0,75.56,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,23,1,8,2,24,0,7,5,4,3,0,1,2,77.78,0,0,0,4,4,1,3,0,0,0,0,0,0,0,0,1
1,3,3,1,4,23,1,8,2,22,0,6,4,3,2,0,1,3,95.56,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1
1,3,5,2,4,23,1,8,1,28,0,2,4,0,1,0,2,6,88.89,600,0,0,1,5,1,1,0,0,0,0,0,0,0,0,1
1,2,3,1,4,23,1,15,1,26,0,4,4,3,3,40,1,1,82.22,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
1,2,3,1,4,23,1,15,2,21,0,5,4,5,3,0,1,0,84.44,0,0,0,26,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,23,1,14,1,60,5,2,1,0,2,0,1,0,66.67,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,2,3,1,4,24,1,9,1,26,0,4,4,4,2,0,1,4,86.67,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,24,1,8,1,26,0,2,4,5,3,30,1,7,71.11,800,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0
1,3,3,1,4,24,1,11,1,27,0,4,4,1,3,0,1,1,88.89,0,1,0,4,4,1,2,32,0,0,0,0,0,0,0,1
1,3,3,1,4,24,1,13,1,32,5,5,4,7,4,0,2,0,77.78,0,0,0,26,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,24,1,13,1,23,0,4,4,0,6,0,1,0,66.67,0,0,0,32,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,4,25,1,1,1,25,0,4,3,3,3,40,1,0,86.67,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,4,25,1,9,1,23,0,6,4,2,1,0,1,2,86.67,1000,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,25,1,9,1,26,0,2,2,4,3,0,1,2,95.56,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,25,1,9,1,24,0,4,4,7,4,0,1,3,82.22,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,25,1,8,1,24,0,6,4,4,1,0,1,0,84.44,1000,1,0,1,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,25,1,8,1,25,0,4,4,5,3,0,1,1,66.67,200,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,4,25,1,5,1,23,0,6,6,4,4,0,1,0,88.89,0,0,0,0,4,1,1,0,0,512,0,0,0,0,0,1
1,2,3,1,4,25,1,14,1,25,0,6,5,8,3,0,1,7,91.11,0,0,0,9,5,1,3,0,0,0,0,0,0,0,0,1
1,3,3,2,4,25,1,3,1,47,5,2,2,1,1,0,1,2,88.89,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,25,1,13,1,50,4,2,2,0,0,0,1,0,77.78,0,0,0,0,4,2,0,16,0,0,0,0,0,0,0,1
1,3,3,2,4,25,1,13,1,30,3,3,4,3,5,0,1,0,66.67,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,26,1,4,1,24,0,5,3,5,3,50,1,2,64.44,0,0,0,0,4,1,2,0,0,615,0,0,0,0,0,0
1,3,3,1,4,26,1,4,1,24,0,4,4,5,2,0,1,2,71.11,500,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,26,1,4,2,22,0,4,5,5,3,50,1,2,88.89,0,0,0,27,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,4,26,1,10,1,24,0,4,4,7,4,0,1,0,95.56,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,26,1,14,1,22,0,4,4,5,3,30,1,0,88.89,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,26,1,13,1,24,0,4,4,0,5,0,1,0,82.22,100,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,4,27,1,8,1,24,0,4,4,5,3,0,1,3,95.56,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,27,1,8,1,24,0,6,5,6,3,0,1,4,95.56,0,0,0,9,5,2,0,100,0,745,0,0,0,0,0,1
1,3,3,1,4,27,1,5,1,24,0,4,4,3,2,0,1,0,66.67,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,27,1,5,1,25,0,4,4,5,4,30,1,5,80,0,0,0,0,4,2,0,379,0,740,0,0,0,0,0,0
1,3,3,1,4,27,1,5,1,24,0,4,4,5,2,0,1,1,80,1000,0,0,0,3,1,3,0,0,730,0,0,0,0,0,0
1,3,3,1,4,27,1,4,1,23,0,4,4,4,3,0,1,3,66.67,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,27,1,10,1,24,0,4,4,2,1,0,1,2,82.22,100,0,0,13,4,1,2,3,0,0,0,0,0,0,0,1
1,3,3,1,4,27,1,15,1,22,0,4,4,8,4,0,1,2,84.44,0,0,0,0,5,2,0,200,0,480,0,0,0,0,0,1
1,3,3,1,4,27,1,14,1,22,0,6,5,6,4,0,1,2,77.78,0,0,0,78,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,27,1,14,1,24,0,4,3,5,3,0,1,0,66.67,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,27,1,14,2,22,0,4,4,4,2,0,1,1,95.56,0,0,0,0,4,2,0,0,0,650,0,0,0,0,0,1
1,3,3,1,4,28,1,5,1,24,0,4,4,2,3,0,1,4,91.11,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,28,1,15,1,26,0,4,4,0,2,0,1,0,55.56,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,28,1,15,2,22,0,4,4,4,3,50,1,0,82.22,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,28,1,15,1,26,0,6,4,7,4,0,1,2,66.67,0,2,0,4,4,2,0,16,0,0,0,0,0,0,0,1
1,3,3,1,4,28,1,15,1,24,0,4,4,5,3,0,1,6,95.56,0,0,0,0,5,1,1,5,0,0,0,0,0,0,0,0
1,3,3,1,4,28,1,2,1,25,0,4,4,6,4,0,1,3,88.89,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,28,1,2,1,24,0,3,3,0,4,0,1,5,93.33,0,1,0,0,4,1,2,701,0,0,0,0,0,0,0,0
1,3,3,1,4,28,1,12,1,24,0,4,4,4,3,0,1,0,97.78,0,0,0,0,4,2,0,160,0,0,0,0,0,0,0,1
1,3,2,2,4,29,1,1,1,21,0,5,6,3,4,0,1,0,93.33,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,4,29,1,8,1,24,0,4,5,5,5,80,1,3,84.44,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,29,1,8,1,24,0,4,4,4,5,0,1,4,73.33,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,29,1,8,1,24,0,5,4,0,4,5,1,5,77.78,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,29,1,8,1,23,0,7,6,6,3,40,1,3,93.33,400,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,29,1,8,2,22,0,4,4,4,5,0,1,3,73.33,0,0,0,0,3,1,1,10,0,0,0,0,0,0,0,1
1,3,3,1,4,29,1,8,1,21,0,5,4,5,3,0,1,0,80,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,29,1,8,1,28,0,4,4,4,5,0,1,4,80.24,0,0,0,0,3,1,2,0,2,0,0,0,0,0,5,1
1,3,3,1,4,29,1,8,1,26,0,6,6,7,5,0,1,4,77.78,800,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,29,1,10,1,24,0,4,4,5,3,0,1,0,73.33,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,29,1,15,1,29,6,3,7,7,4,0,2,0,77.78,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,5,1,4,29,1,15,2,24,0,4,5,7,2,0,1,8,95.56,0,0,0,0,4,1,2,0,0,790,0,0,0,0,0,1
1,3,1,2,4,29,1,15,1,37,5,4,1,2,1,0,1,0,88.89,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,2,4,29,1,15,1,46,5,2,1,4,4,0,1,5,91.11,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,29,1,15,1,24,0,5,4,3,2,0,1,0,71.11,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,29,1,15,1,25,0,5,5,4,3,0,1,5,93.33,0,0,0,13,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,29,1,14,1,25,0,4,4,3,3,0,1,3,66.67,0,1,0,4,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,29,1,3,1,25,0,6,6,6,6,0,1,3,84.44,0,0,0,0,4,2,0,200,0,0,0,0,0,0,0,1
1,3,3,2,4,29,1,3,1,25,0,5,5,4,2,0,1,7,82.22,0,1,0,2,4,2,0,24,0,550,0,0,0,0,0,1
1,3,3,1,4,29,1,3,1,26,0,6,5,4,1,0,1,1,73.33,0,0,0,13,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,29,1,6,1,24,0,4,4,0,0,30,1,4,84.44,300,0,0,0,4,2,0,8,0,0,0,0,0,0,0,0
1,3,3,2,4,29,1,13,1,26,0,4,4,6,2,0,1,2,77.78,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,30,1,9,1,24,0,4,4,3,1,0,1,2,84.44,300,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,30,1,9,1,24,0,6,4,0,5,0,1,2,86.67,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,30,1,11,1,24,0,4,4,4,5,0,1,8,84.44,0,0,0,52,5,1,3,0,0,0,0,0,0,0,0,1
1,3,3,1,4,30,1,11,1,25,0,4,4,3,1,0,1,5,82.22,600,0,0,4,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,30,1,14,1,26,0,3,4,5,3,0,1,7,88.89,0,0,0,38,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,30,1,14,1,25,0,6,4,4,2,0,1,0,75.56,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,30,1,14,1,25,0,4,4,6,2,0,1,3,86.67,0,0,0,9,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,2,4,30,1,14,1,29,0,4,6,3,2,50,1,4,84.44,300,0,0,9,5,1,1,10,0,0,0,0,0,0,0,0
1,3,3,1,4,30,1,14,1,23,0,4,4,3,3,0,1,0,77.78,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,30,1,14,1,24,0,6,4,3,2,20,1,0,66.67,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,30,1,13,1,28,0,6,4,6,4,40,1,8,86.67,0,0,0,8,5,2,0,108,0,0,4,0,0,0,0,0
1,3,3,1,4,31,1,1,1,24,0,4,4,5,4,0,1,0,66.67,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,31,1,8,1,26,0,3,4,4,4,0,1,0,84.44,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,2,2,4,31,1,8,1,44,4,2,2,1,3,0,1,0,88.89,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,31,1,8,1,24,0,4,4,5,3,0,1,1,77.78,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,2,4,31,1,15,1,26,0,4,4,3,1,0,1,0,77.78,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,31,1,14,1,25,0,2,3,3,3,0,1,0,88.89,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,31,1,14,1,24,0,5,4,6,3,0,1,0,73.33,0,0,0,14,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,31,1,2,1,26,6,4,4,4,2,0,1,8,84.44,500,1,0,13,4,1,1,72,1,0,0,4,0,0,7,1
1,3,3,1,4,31,1,2,1,25,0,3,3,5,5,0,1,0,77.78,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,31,1,2,1,25,0,3,2,6,5,0,1,2,84.44,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,31,1,6,1,25,0,4,4,6,3,0,1,0,62.22,0,0,0,13,4,2,0,0,0,0,0,0,0,0,0,1
1,2,3,1,4,31,1,13,1,25,0,2,2,2,2,0,1,7,95.56,0,0,0,9,4,2,0,8,0,0,0,0,0,0,0,1
1,3,5,2,4,32,1,1,1,28,0,4,4,4,4,0,1,5,91.11,0,1,0,0,4,1,10,0,0,0,0,2,0,0,0,1
1,3,3,1,4,32,1,1,1,24,0,4,4,6,4,50,1,4,88.89,0,0,0,0,4,2,0,0,0,770,0,0,0,0,0,0
1,3,3,1,4,32,1,1,1,24,0,4,4,6,4,300,1,3,95.56,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,32,1,1,1,25,0,4,4,4,1,0,1,0,77.78,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,32,1,8,1,24,0,4,4,5,1,0,1,1,66.67,0,1,0,13,5,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,4,32,1,8,1,25,0,4,4,3,1,0,1,0,60,500,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,32,1,8,1,23,0,6,7,6,3,0,1,5,80,500,0,0,1,4,1,1,0,0,450,0,0,0,0,0,1
1,3,3,1,4,32,1,10,1,29,0,4,3,3,5,0,1,8,57.78,200,0,0,4,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,32,1,15,1,26,0,4,4,4,2,0,1,3,84.44,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,32,1,15,1,23,0,4,6,5,3,0,1,6,75.56,0,0,0,13,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,32,1,14,1,27,0,4,5,6,2,35,1,2,86.67,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0
1,3,5,2,4,32,1,14,1,25,0,5,5,7,5,30,2,3,91.11,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,4,32,1,14,1,23,0,4,3,3,2,0,1,1,88.89,0,0,0,13,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,2,4,32,1,14,1,25,0,4,4,5,4,0,1,1,84.44,780,1,0,39,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,33,1,1,1,27,0,4,4,5,3,0,1,0,84.44,0,0,0,9,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,33,1,8,1,24,0,4,4,5,4,0,1,3,88.89,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,1,1,4,33,1,5,1,22,0,4,4,3,1,0,1,0,91.11,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,33,1,4,1,24,0,5,4,5,2,0,1,4,82.22,200,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,33,1,11,2,22,0,6,4,2,4,0,1,7,88.89,1200,0,0,2,5,2,0,8,0,0,0,0,0,0,0,1
1,3,3,1,4,33,1,10,1,24,0,5,4,3,3,0,1,7,80,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,33,1,15,1,25,0,6,6,4,3,0,1,3,88.89,0,0,0,9,4,2,0,200,0,0,0,0,0,0,0,1
1,3,3,1,4,33,1,15,1,26,0,6,6,8,3,0,1,7,84.44,0,1,0,52,5,2,0,40,0,790,0,0,0,0,0,1
1,3,3,1,4,33,1,3,1,23,0,6,5,6,3,0,1,4,66.67,1000,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,33,1,2,1,23,0,6,6,0,5,70,1,5,68.89,0,0,0,0,4,1,1,3,0,0,0,0,0,0,0,0
1,3,3,1,4,33,1,2,1,24,0,3,2,6,5,0,1,3,57.78,0,0,0,26,4,1,2,400,0,0,0,0,0,0,0,1
1,3,3,1,4,33,1,2,1,25,0,4,4,5,4,0,1,3,95.56,0,0,0,0,3,2,0,0,0,550,0,0,0,0,0,1
1,3,3,1,4,34,1,8,1,26,0,4,4,0,5,60,1,1,53.33,450,2,0,0,3,1,1,464,0,0,0,0,0,0,0,0
1,3,5,2,4,34,1,8,1,26,0,4,4,3,3,0,1,3,97.78,0,1,0,4,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,34,1,8,1,25,0,5,4,5,4,0,1,1,80.24,0,0,0,13,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,34,1,8,1,25,0,4,3,3,3,0,1,3,84.44,0,0,0,6,5,1,3,100,0,0,0,0,0,0,0,1
1,3,3,1,4,34,1,14,1,24,0,2,2,2,3,0,1,6,73.33,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,1
1,3,3,1,4,34,1,14,1,22,0,4,5,3,3,40,1,0,84.44,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,34,1,12,1,25,0,4,4,5,3,0,1,0,60,1000,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,35,1,4,2,23,0,4,4,4,3,0,1,2,82.22,0,0,0,0,4,1,1,0,0,557,0,0,0,0,0,1
1,3,3,1,4,35,1,14,1,43,6,3,4,2,4,0,1,0,77.78,0,0,0,16,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,2,4,35,1,3,1,25,0,7,4,5,4,0,1,3,82.22,0,1,0,10,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,35,1,3,1,26,0,5,4,7,4,0,1,1,93.33,0,0,0,0,5,2,0,3,0,0,0,0,0,0,0,1
1,3,3,1,4,35,1,12,1,24,0,7,7,5,2,0,1,2,97.78,0,0,0,13,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,36,1,1,1,25,0,4,4,7,3,0,1,0,73.33,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,36,1,1,1,25,0,6,4,2,3,0,1,4,86.67,0,1,0,13,4,1,3,0,0,0,0,0,0,0,0,1
1,3,3,1,4,36,1,1,1,25,0,4,4,3,3,0,1,2,88.89,0,0,0,43,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,36,1,1,1,26,0,4,4,4,3,0,1,3,88.89,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,1
1,3,3,1,4,36,1,8,1,26,0,6,4,2,1,0,1,0,77.78,2000,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,36,1,8,1,26,0,6,4,6,5,0,1,6,71.11,0,0,0,16,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,36,1,8,1,24,0,4,4,5,3,0,1,2,93.33,2000,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,37,1,1,2,22,0,5,5,5,5,0,1,1,73.33,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0
1,3,3,1,4,37,1,8,1,25,0,3,4,3,4,0,1,0,84.44,1600,1,0,13,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,37,1,8,1,24,0,3,3,4,3,0,1,4,84.44,300,0,0,17,5,1,4,420,0,0,0,0,0,0,0,1
1,3,3,1,4,37,1,8,2,22,0,3,3,5,2,30,1,2,86.67,0,0,0,1,4,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,4,38,1,2,1,26,0,4,4,2,1,0,1,0,62.22,220,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,38,1,2,1,25,0,4,4,6,5,0,1,0,88.89,0,0,0,0,4,1,1,0,0,710,0,0,0,0,0,1
1,3,3,1,4,38,1,2,1,27,0,4,4,8,6,0,1,6,91.11,0,1,0,26,5,1,10,340,0,0,0,0,0,0,0,1
1,3,3,1,4,39,1,9,2,22,0,2,3,6,3,0,1,0,77.78,1000,0,0,0,4,1,2,0,0,0,0,0,0,0,0,1
1,1,5,2,4,39,1,8,1,26,0,4,6,2,3,0,2,4,91.11,0,0,0,17,3,1,1,0,0,0,0,0,0,0,0,0
1,3,5,2,4,39,1,8,1,27,0,4,4,1,2,0,2,5,88.89,0,0,0,0,2,1,1,80,0,0,0,0,0,0,0,1
1,3,3,1,4,39,1,8,2,21,0,6,4,4,2,0,1,0,80.24,200,0,0,0,4,2,0,0,0,430,0,0,0,0,0,1
1,3,5,2,4,39,1,8,1,28,0,7,6,3,1,0,1,0,62.22,1000,1,0,0,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,39,1,8,2,21,0,6,4,7,5,0,1,6,66.67,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,2,4,39,1,8,1,26,0,5,4,5,5,0,1,5,62.22,1000,0,0,2,5,2,0,400,0,0,0,0,0,0,0,1
1,3,5,1,4,39,1,15,1,24,0,4,4,5,4,0,1,3,84.44,0,1,0,11,4,1,3,0,1,850,4,0,0,0,1,1
1,3,3,1,4,39,1,15,2,24,0,6,6,4,5,0,1,2,66.67,0,1,0,17,3,2,0,0,0,800,0,0,0,9,0,1
1,3,3,1,4,39,1,13,1,25,0,4,4,8,0,0,1,0,93.33,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,2,4,40,1,1,2,24,0,6,5,8,5,0,1,2,84.44,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,1
1,3,3,1,4,40,1,8,2,22,0,6,6,7,6,0,1,4,77.78,0,0,0,13,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,40,1,8,1,25,0,4,4,3,2,0,1,4,77.78,0,0,0,11,4,2,0,60,0,0,0,0,0,0,0,1
1,3,3,1,4,40,1,8,1,25,0,4,4,8,4,0,1,7,84.44,0,0,0,13,4,1,1,32,0,0,0,0,0,0,0,1
1,3,3,1,4,40,1,8,1,26,0,1,2,2,2,0,1,4,77.78,1900,1,0,0,4,1,1,48,0,0,0,0,0,0,0,1
1,3,3,1,4,40,1,8,1,24,0,6,6,0,5,0,1,6,95.56,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,40,1,8,2,22,0,4,4,5,5,0,1,8,66.67,4000,0,0,1,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,40,1,8,1,25,0,4,5,3,2,0,1,0,88.89,0,0,0,26,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,40,1,8,2,23,0,4,4,2,3,0,1,1,84.44,800,0,0,13,2,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,40,1,8,2,24,0,4,4,5,4,50,1,2,80,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,40,1,8,1,26,0,5,4,4,4,0,1,0,71.11,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,40,1,3,1,22,0,6,7,0,6,50,1,0,91.11,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,40,1,3,2,21,0,4,4,3,3,0,1,0,88.89,350,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,40,1,13,1,23,0,2,3,5,4,0,1,3,66.67,100,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,40,1,13,2,21,0,3,4,4,3,30,1,4,93.33,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0
1,3,5,2,4,41,1,1,2,24,0,6,4,3,3,0,1,4,95.56,0,0,0,5,2,2,0,8,0,0,0,0,0,0,0,0
1,3,3,2,4,41,1,1,2,22,0,4,4,4,5,0,1,5,88.89,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0
1,3,3,2,4,41,1,1,1,27,0,2,2,0,1,0,1,0,66.67,0,0,0,13,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,41,1,1,2,23,0,5,4,3,1,0,1,7,88.89,1000,0,0,20,3,1,1,0,0,0,0,0,0,0,0,0
1,2,3,1,4,41,1,9,1,24,0,4,4,4,2,0,1,2,84.44,0,0,0,17,4,2,0,0,0,0,0,0,0,0,0,1
1,3,1,2,4,41,1,9,1,39,6,2,2,3,2,0,1,0,95.56,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,41,1,9,1,23,0,4,4,5,3,0,1,0,88.89,0,0,0,0,3,2,0,0,0,700,0,0,0,0,0,1
1,3,3,1,4,41,1,8,1,24,0,4,4,4,4,0,1,4,64.44,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1
